Mod:Item:MetaData, Localized Name
extrabotany:walkingcane, item.walkingcane.name
extrabotany:allforone, item.allforone.name
extrabotany:elvenking, item.elvenking.name
extrabotany:rewardbag943, item.rewardbag943.name
extrabotany:goblinslayerhelm, item.goblinslayerhelm.name
extrabotany:goblinslayerchest, item.goblinslayerchest.name
extrabotany:goblinslayerlegs, item.goblinslayerlegs.name
extrabotany:goblinslayerboots, item.goblinslayerboots.name
extrabotany:foxear, item.foxear.name
extrabotany:lens:0, Mana Lens: Push
extrabotany:lens:1, Mana Lens: Smelt
extrabotany:lens:2, Mana Lens: Mana
extrabotany:lens:3, Mana Lens: Potion
extrabotany:lens:4, Mana Lens: Cloud
extrabotany:lens:5, Mana Lens: Track
extrabotany:lens:6, Mana Lens: SUPERCONDUCTOR
extrabotany:bottledflame, item.bottledflame.name
extrabotany:bottledstar, item.bottledstar.name
extrabotany:bottledpixie, item.bottledpixie.name
extrabotany:cosmetic:0, Mask
extrabotany:cosmetic:1, Sims
extrabotany:cosmetic:2, Jungle Goggles
extrabotany:cosmetic:3, Diving Goggles
extrabotany:cosmetic:4, Snow Goggles
extrabotany:cosmetic:5, Goggles
extrabotany:cosmetic:6, Black Glasses
extrabotany:cosmetic:7, Question Mark
extrabotany:cosmetic:8, Lemon
extrabotany:cosmetic:9, Thug Life
extrabotany:recordherrscher, item.recordherrscher.name
extrabotany:jingweifeather, item.jingweifeather.name
extrabotany:manadriverring, item.manadriverring.name
extrabotany:magicfinger, item.magicfinger.name
extrabotany:silenteternity, item.silenteternity.name
extrabotany:specialbag, item.specialbag.name
extrabotany:firstfractal, item.firstfractal.name
extrabotany:pedestal, tile.pedestal.name
extrabotany:blockorichalcos, tile.blockorichalcos.name
extrabotany:manabarrel, tile.manabarrel.name
extrabotany:cocoondesire, tile.cocoondesire.name
extrabotany:managenerator, tile.managenerator.name
extrabotany:manaliquefaction, tile.manaliquefaction.name
extrabotany:fluidedmana, Fluided Mana
extrabotany:elfjar, tile.elfjar.name
extrabotany:trophy, tile.trophy.name
extrabotany:quantummanabuffer, tile.quantummanabuffer.name
extrabotany:dimensioncatalyst, tile.dimensioncatalyst.name
extrabotany:blockshadowium, tile.blockshadowium.name
extrabotany:blockphotonium, tile.blockphotonium.name
extrabotany:chargepad, tile.chargepad.name
extraplanets:mercury:0, Mercury Surface Rock
extraplanets:mercury:1, Mercury Sub-Surface Rock
extraplanets:mercury:2, Mercury Stone
extraplanets:mercury:3, Mercury Iron Ore
extraplanets:mercury:4, Mercury Tin Ore
extraplanets:mercury:5, Mercury Copper Ore
extraplanets:mercury:6, Mercury Ore
extraplanets:mercury:7, Block of Mercury
extraplanets:mercury:8, Mercury Stone Bricks
extraplanets:mercury:9, Mercury Dungeon Brick
extraplanets:mercury:10, Mercury Carbon Ore
extraplanets:mercury:11, Block of Carbon
extraplanets:mercury_gravel, 水星の砂利
extraplanets:mercury_spawner, tile.boss_spawner_mercury.name
extraplanets:treasure_chest_t4, レベル4 宝箱
extraplanets:ceres:0, Ceres Surface Rock
extraplanets:ceres:1, Ceres Sub-Surface Rock
extraplanets:ceres:2, Ceres Stone
extraplanets:ceres:3, Ceres Iron Ore
extraplanets:ceres:4, Ceres Tin Ore
extraplanets:ceres:5, Ceres Copper Ore
extraplanets:ceres:6, Ceres Uranium Ore
extraplanets:ceres:7, Block of Uranium
extraplanets:ceres:8, Ceres Stone Bricks
extraplanets:ceres_gravel, ケレスの砂利
extraplanets:jupiter:0, Jupiter Surface Rock
extraplanets:jupiter:1, Jupiter Sub-Surface Rock
extraplanets:jupiter:2, Jupiter Stone
extraplanets:jupiter:3, Jupiter Iron Ore
extraplanets:jupiter:4, Jupiter Tin Ore
extraplanets:jupiter:5, Jupiter Copper Ore
extraplanets:jupiter:6, Jupiter Palladium Ore
extraplanets:jupiter:7, Jupiter Nickel Ore
extraplanets:jupiter:8, Block of Palladium
extraplanets:jupiter:9, Jupiter Stone Bricks
extraplanets:jupiter:10, Jupiter Dungeon Brick
extraplanets:jupiter:11, Jupiter Red Gem Ore
extraplanets:jupiter:12, Block of Red Gem
extraplanets:jupiter:13, Block of Nickel
extraplanets:jupiter_gravel, 木星の砂利
extraplanets:jupiter_spawner, tile.boss_spawner_jupiter.name
extraplanets:treasure_chest_t5, レベル5 宝箱
extraplanets:volcanic_rock, 火山岩
extraplanets:ash_rock, 灰ブロック
extraplanets:orange_sand, 橙色の砂
extraplanets:orange_sandstone, 橙色の砂岩
extraplanets:saturn:0, Saturn Surface Rock
extraplanets:saturn:1, Saturn Sub-Surface Rock
extraplanets:saturn:2, Saturn Stone
extraplanets:saturn:3, Saturn Iron Ore
extraplanets:saturn:4, Saturn Tin Ore
extraplanets:saturn:5, Saturn Copper Ore
extraplanets:saturn:6, Saturn Magnesium Ore
extraplanets:saturn:7, Block of Magnesium
extraplanets:saturn:8, Saturn Stone Bricks
extraplanets:saturn:9, Saturn Dungeon Brick
extraplanets:saturn:10, Saturn Broken Infected Stone
extraplanets:saturn:11, Saturn Infected Stone
extraplanets:saturn:12, Saturn Slime Ore
extraplanets:saturn_gravel, 土星の砂利
extraplanets:saturn_spawner, tile.boss_spawner_saturn.name
extraplanets:treasure_chest_t6, レベル6 宝箱
extraplanets:uranus:0, Uranus Surface Rock
extraplanets:uranus:1, Uranus Sub-Surface Rock
extraplanets:uranus:2, Uranus Stone
extraplanets:uranus:3, Uranus Crystal Ore
extraplanets:uranus:4, Block of Crystal
extraplanets:uranus:5, Uranus Stone Bricks
extraplanets:uranus:6, Uranus Dungeon Brick
extraplanets:uranus:7, Uranus White Gem Ore
extraplanets:uranus:8, Block of White Gem
extraplanets:uranus_spawner, tile.boss_spawner_uranus.name
extraplanets:treasure_chest_t7, レベル7 宝箱
extraplanets:dense_ice, 高密度の氷
extraplanets:neptune:0, Neptune Surface Rock
extraplanets:neptune:1, Neptune Sub-Surface Rock
extraplanets:neptune:2, Neptune Stone
extraplanets:neptune:3, Neptune Iron Ore
extraplanets:neptune:4, Neptune Tin Ore
extraplanets:neptune:5, Neptune Copper Ore
extraplanets:neptune:6, Neptune Zinc Ore
extraplanets:neptune:7, Block of Zinc
extraplanets:neptune:8, Neptune Stone Bricks
extraplanets:neptune:9, Neptune Dungeon Brick
extraplanets:neptune:10, Neptune Blue Gem Ore
extraplanets:neptune:11, Block of Blue Gem
extraplanets:neptune_spawner, tile.boss_spawner_neptune.name
extraplanets:treasure_chest_t8, レベル8 宝箱
extraplanets:frozen_nitrogen, 凍結した窒素
extraplanets:pluto:0, Pluto Surface Rock
extraplanets:pluto:1, Pluto Sub-Surface Rock
extraplanets:pluto:2, Pluto Stone
extraplanets:pluto:3, Pluto Iron Ore
extraplanets:pluto:4, Pluto Tin Ore
extraplanets:pluto:5, Pluto Copper Ore
extraplanets:pluto:6, Pluto Tungsten Ore
extraplanets:pluto:7, Block of Tungsten
extraplanets:pluto:8, Pluto Stone Bricks
extraplanets:pluto:9, Pluto Dungeon Brick
extraplanets:pluto_spawner, tile.boss_spawner_pluto.name
extraplanets:treasure_chest_t9, レベル9 宝箱
extraplanets:pluto_gravel, 冥王星の砂利
extraplanets:eris:0, Eris Surface Rock
extraplanets:eris:1, Eris Sub-Surface Rock
extraplanets:eris:2, Eris Stone
extraplanets:eris:3, Eris Iron Ore
extraplanets:eris:4, Eris Tin Ore
extraplanets:eris:5, Eris Copper Ore
extraplanets:eris:6, Eris Dark Iron Ore
extraplanets:eris:7, Block of Dark Iron
extraplanets:eris:8, Eris Stone Bricks
extraplanets:eris:9, Eris Dungeon Brick
extraplanets:eris_spawner, tile.boss_spawner_eris.name
extraplanets:treasure_chest_t10, レベル10 宝箱
extraplanets:eris_gravel, エリスの砂利
extraplanets:kepler22b:0, Kepler 22b Dirt
extraplanets:kepler22b:1, Kepler 22b Stone
extraplanets:kepler22b:2, Kepler 22b Iron Ore
extraplanets:kepler22b:3, Kepler 22b Tin Ore
extraplanets:kepler22b:4, Kepler 22b Copper Ore
extraplanets:kepler22b:5, Kepler 22b Dense Coal Ore
extraplanets:kepler22b:6, Kepler 22b Blue Diamond Ore
extraplanets:kepler22b:7, Kepler 22b Red Diamond Ore
extraplanets:kepler22b:8, Kepler 22b Purple Diamond Ore
extraplanets:kepler22b:9, Kepler 22b Yellow Diamond Ore
extraplanets:kepler22b:10, Kepler 22b Green Diamond Ore
extraplanets:kepler22b:11, Kepler 22b Stone Bricks
extraplanets:kepler22b:12, Kepler 22b Cobblestone
extraplanets:kepler22b:13, Kepler 22b Platinum Ore
extraplanets:kepler22b:14, Block of Platinum
extraplanets:kepler22b_grass, ケプラー22bの草
extraplanets:kepler22b_blue_grass, ケプラー22bの青色の草
extraplanets:kepler22b_purple_grass, ケプラー22bの紫色の草
extraplanets:kepler22b_red_grass, ケプラー22bの赤色の草
extraplanets:kepler22b_yellow_grass, ケプラー22bの黄色の草
extraplanets:kepler22b_infected_grass, ケプラー22bの汚染された草
extraplanets:kepler22b_flowers:0, Kepler 22b Blue Short Grass
extraplanets:kepler22b_flowers:1, Kepler 22b Blue Medium Grass
extraplanets:kepler22b_flowers:2, Kepler 22b Blue Tall Grass
extraplanets:kepler22b_flowers:3, Kepler 22b Red Short Grass
extraplanets:kepler22b_flowers:4, Kepler 22b Red Medium Grass
extraplanets:kepler22b_flowers:5, Kepler 22b Red Tall Grass
extraplanets:red_sand, 赤色の砂
extraplanets:red_sandstone, 赤色の砂岩
extraplanets:europa:0, Europa Surface Rock
extraplanets:europa:1, Europa Sub-Surface Rock
extraplanets:europa:2, Europa Stone
extraplanets:europa:3, Europa Iron Ore
extraplanets:europa:4, Europa Tin Ore
extraplanets:europa:5, Europa Copper Ore
extraplanets:europa_gravel, エウロパの砂利
extraplanets:io:0, Io Surface Rock
extraplanets:io:1, Io Sub-Surface Rock
extraplanets:io:2, Io Stone
extraplanets:io:3, Io Iron Ore
extraplanets:io:4, Io Tin Ore
extraplanets:io:5, Io Copper Ore
extraplanets:io_gravel, イオの砂利
extraplanets:deimos:0, Deimos Surface Rock
extraplanets:deimos:1, Deimos Sub-Surface Rock
extraplanets:deimos:2, Deimos Stone
extraplanets:deimos:3, Deimos Iron Ore
extraplanets:deimos:4, Deimos Tin Ore
extraplanets:deimos:5, Deimos Copper Ore
extraplanets:deimos_gravel, ダイモスの砂利
extraplanets:phobos:0, Phobos Surface Rock
extraplanets:phobos:1, Phobos Sub-Surface Rock
extraplanets:phobos:2, Phobos Stone
extraplanets:phobos:3, Phobos Iron Ore
extraplanets:phobos:4, Phobos Tin Ore
extraplanets:phobos:5, Phobos Copper Ore
extraplanets:phobos_gravel, フォボスの砂利
extraplanets:triton:0, Triton Surface Rock
extraplanets:triton:1, Triton Sub-Surface Rock
extraplanets:triton:2, Triton Stone
extraplanets:triton:3, Triton Iron Ore
extraplanets:triton:4, Triton Tin Ore
extraplanets:triton:5, Triton Copper Ore
extraplanets:triton_gravel, トリトンの砂利
extraplanets:callisto:0, Callisto Surface Rock
extraplanets:callisto:1, Callisto Sub-Surface Rock
extraplanets:callisto:2, Callisto Stone
extraplanets:callisto:3, Callisto Iron Ore
extraplanets:callisto:4, Callisto Tin Ore
extraplanets:callisto:5, Callisto Copper Ore
extraplanets:callisto:6, Callisto Dried Oil
extraplanets:callisto:7, Callisto Shale Oil
extraplanets:callisto_gravel, カリストの砂利
extraplanets:ganymede:0, Ganymede Surface Rock
extraplanets:ganymede:1, Ganymede Sub-Surface Rock
extraplanets:ganymede:2, Ganymede Stone
extraplanets:ganymede:3, Ganymede Iron Ore
extraplanets:ganymede:4, Ganymede Tin Ore
extraplanets:ganymede:5, Ganymede Copper Ore
extraplanets:ganymede_gravel, ガニメデの砂利
extraplanets:rhea:0, Rhea Surface Rock
extraplanets:rhea:1, Rhea Sub-Surface Rock
extraplanets:rhea:2, Rhea Stone
extraplanets:rhea:3, Rhea Iron Ore
extraplanets:rhea:4, Rhea Tin Ore
extraplanets:rhea:5, Rhea Copper Ore
extraplanets:rhea_gravel, レアの砂利
extraplanets:titan:0, Titan Surface Rock
extraplanets:titan:1, Titan Sub-Surface Rock
extraplanets:titan:2, Titan Stone
extraplanets:titan:3, Titan Iron Ore
extraplanets:titan:4, Titan Tin Ore
extraplanets:titan:5, Titan Copper Ore
extraplanets:titan:6, Titan Methane Surface
extraplanets:titan:7, Titan Methane Sub-Surface
extraplanets:titan:8, Titan Rocks
extraplanets:titan_gravel, タイタンの砂利
extraplanets:oberon:0, Oberon Surface Rock
extraplanets:oberon:1, Oberon Sub-Surface Rock
extraplanets:oberon:2, Oberon Stone
extraplanets:oberon:3, Oberon Iron Ore
extraplanets:oberon:4, Oberon Tin Ore
extraplanets:oberon:5, Oberon Copper Ore
extraplanets:oberon_gravel, オベロンの砂利
extraplanets:titania:0, Titania Surface Rock
extraplanets:titania:1, Titania Sub-Surface Rock
extraplanets:titania:2, Titania Stone
extraplanets:titania:3, Titania Iron Ore
extraplanets:titania:4, Titania Tin Ore
extraplanets:titania:5, Titania Copper Ore
extraplanets:titania_gravel, チタニアの砂利
extraplanets:iapetus:0, Iapetus Surface Rock
extraplanets:iapetus:1, Iapetus Sub-Surface Rock
extraplanets:iapetus:2, Iapetus Stone
extraplanets:iapetus:3, Iapetus Iron Ore
extraplanets:iapetus:4, Iapetus Tin Ore
extraplanets:iapetus:5, Iapetus Copper Ore
extraplanets:iapetus:6, Iapetus Ice
extraplanets:iapetus_gravel, イアペトゥスの砂利
extraplanets:fossil, 化石ブロック
extraplanets:nuclear_bomb, 核爆弾
extraplanets:fire_bomb, 焼夷爆弾
extraplanets:ore_lead, 鉛鉱石
extraplanets:potash, カリウム鉱石
extraplanets:advanced_launch_pad:0, Tier 2 Rocket Launch Pad
extraplanets:advanced_launch_pad:1, Tier 3 Rocket Launch Pad
extraplanets:advanced_launch_pad:2, Vehicle Charging Pad
extraplanets:advanced_launch_pad:3, Powered Rocket Launch Pad
extraplanets:advanced_launch_pad_full, レベル2・3の発射台
extraplanets:block_multi:0, tile.block_multi.tier2LaunchPad.name
extraplanets:decorative_blocks:0, Marble
extraplanets:decorative_blocks:1, Marble Bricks
extraplanets:decorative_blocks:2, Snow Bricks
extraplanets:decorative_blocks:3, Ice Bricks
extraplanets:decorative_blocks:4, Fire Bricks
extraplanets:decorative_blocks:5, Black/White Tiled Floor
extraplanets:decorative_blocks:6, Marble Tiled Floor
extraplanets:decorative_blocks:7, Marble Broken Tiled Floor
extraplanets:decorative_blocks:8, Metal Mesh Floor
extraplanets:decorative_blocks:9, Frozen Nitrogen Bricks
extraplanets:decorative_blocks:10, Volcanic Rock Bricks
extraplanets:decorative_blocks:11, Carbon Tiled Floor
extraplanets:decorative_blocks:12, Carbon Broken Tiled Floor
extraplanets:decorative_blocks:13, Magnesium Tiled Floor
extraplanets:decorative_blocks:14, Magnesium Broken Tiled Floor
extraplanets:decorative_blocks:15, Ash Bricks
extraplanets:decorative_blocks2:0, White Block
extraplanets:decorative_blocks2:1, Red Block
extraplanets:decorative_blocks2:2, Blue Block
extraplanets:decorative_blocks2:3, Light Blue Block
extraplanets:decorative_blocks2:4, Yellow Block
extraplanets:decorative_blocks2:5, Green Block
extraplanets:candy_blocks:0, Red Candy Cane
extraplanets:candy_blocks:1, Green Candy Cane
extraplanets:candy_blocks:2, Blue Candy Cane
extraplanets:candy_blocks:3, Orange Candy Cane
extraplanets:candy_blocks:4, Magenta Candy Cane
extraplanets:candy_blocks:5, Pink Candy Cane
extraplanets:candy_blocks:6, Lime Candy Cane
extraplanets:candy_blocks:7, Purple Candy Cane
extraplanets:candy_blocks:8, Brown Candy Cane
extraplanets:candy_blocks:9, Black Candy Cane
extraplanets:candy_blocks_horizontal:0, Red Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:1, Green Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:2, Blue Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:3, Orange Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:4, Magenta Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:5, Pink Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:6, Lime Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:7, Purple Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:8, Brown Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:9, Black Candy Cane (Horizontal)
extraplanets:cake_blocks:0, Cake Block
extraplanets:cake_blocks:1, Red Velvet Cake Block
extraplanets:cake_blocks:2, Chocolate Cake Block
extraplanets:cake_blocks:3, White Icing with Red Dots
extraplanets:cake_blocks:4, White Icing with Green Dots
extraplanets:cake_blocks:5, White Icing with Pink Dots
extraplanets:cake_blocks:6, White Icing with Orange Dots
extraplanets:cake_blocks:7, Cookie Rocks
extraplanets:white_sugar_cane, 白サトウキビブロック
extraplanets:basic_decontamination_unit_fake_block, 除染ユニット
extraplanets:diamond_grit, 砂状のダイアモンド
extraplanets:gold_grit, 砂状の金
extraplanets:coal_grit, 砂状の石炭
extraplanets:iron_grit, 砂状の鉄
extraplanets:emerald_grit, 砂状のエメラルド
extraplanets:mercury_stairs_surface, 水星地表の岩の階段
extraplanets:mercury_stairs_sub_surface, 水星地中の岩の階段
extraplanets:mercury_stairs_stone, 水星の石の階段
extraplanets:mercury_stairs_stone_bricks, 水星の石レンガの階段
extraplanets:ceres_stairs_surface, ケレス地表の岩の階段
extraplanets:ceres_stairs_sub_surface, ケレス地中の岩の階段
extraplanets:ceres_stairs_stone, ケレスの石の階段
extraplanets:ceres_stairs_stone_bricks, ケレスの石レンガの階段
extraplanets:jupiter_stairs_surface, 木星地表の岩の階段
extraplanets:jupiter_stairs_sub_surface, 木星地中の岩の階段
extraplanets:jupiter_stairs_stone, 木星の石の階段
extraplanets:jupiter_stairs_stone_bricks, 木星の石レンガの階段
extraplanets:saturn_stairs_surface, 土星地表の岩の階段
extraplanets:saturn_stairs_sub_surface, 土星地中の岩の階段
extraplanets:saturn_stairs_stone, 土星の石の階段
extraplanets:saturn_stairs_stone_bricks, 土星の石レンガの階段
extraplanets:uranus_stairs_surface, 天王星地表の岩の階段
extraplanets:uranus_stairs_sub_surface, 天王星地中の岩の階段
extraplanets:uranus_stairs_stone, 天王星の石の階段
extraplanets:uranus_stairs_stone_bricks, 天王星の石レンガの階段
extraplanets:neptune_stairs_surface, 海王星地表の岩の階段
extraplanets:neptune_stairs_sub_surface, 海王星地中の岩の階段
extraplanets:neptune_stairs_stone, 海王星の石の階段
extraplanets:neptune_stairs_stone_bricks, 海王星の石レンガの階段
extraplanets:pluto_stairs_surface, 冥王星地表の岩の階段
extraplanets:pluto_stairs_sub_surface, 冥王星地中の岩の階段
extraplanets:pluto_stairs_stone, 冥王星の石の階段
extraplanets:pluto_stairs_stone_bricks, 冥王星の石レンガの階段
extraplanets:eris_stairs_surface, エリス地表の岩の階段
